class_number,grade,Coding,Math,Teamwork,activity,등급
s1523,3.75,3.75,0.0,0.0,3.75,Bronze
s1524,2.611111111111111,2.611111111111111,1.5,0.0,2.611111111111111,Bronze
s1525,3.5,3.5,0.0,0.0,3.5,Bronze
s1526,3.1,3.1,0.0,0.0,3.1,Bronze
s1527,3.3,3.125,4.0,0.0,3.3,Bronze
s1528,3.6875,3.714285714285715,3.5,0.0,3.6875,Silver
s1529,3.5454545454545463,3.600000000000001,3.0,0.0,3.5454545454545463,Bronze
s153,3.892857142857142,3.913043478260871,3.75,3.5,3.892857142857142,Gold
s1530,3.25,3.25,0.0,0.0,3.25,Bronze
s1531,3.2,3.2,0.0,0.0,3.2,Bronze
s1532,3.5,3.5,2.5,0.0,3.5,Bronze
s1533,3.5,3.5,0.0,0.0,3.5,Bronze
s1534,4.5,4.5,0.0,0.0,4.5,Bronze
s1535,3.1666666666666665,3.1,3.5,0.0,3.1666666666666665,Bronze
s1536,3.5,3.5,0.0,0.0,3.5,Bronze
s1537,3.0,3.0,0.0,0.0,3.0,Bronze
s1538,2.4285714285714284,2.4285714285714284,1.0,0.0,2.4285714285714284,Bronze
s1539,3.3333333333333335,3.1999999999999997,4.0,0.0,3.3333333333333335,Silver
s1540,3.25,3.25,0.0,0.0,3.25,Bronze
s1541,4.214285714285714,4.214285714285714,3.5,0.0,4.214285714285714,Silver
s1542,2.5,2.5,0.0,0.0,2.5,Bronze
s1543,2.5714285714285716,2.5833333333333335,2.0,0.0,2.5714285714285716,Bronze
s1545,3.0,3.0,3.0,0.0,3.0,Bronze
s1546,2.5,2.5,2.5,0.0,2.5,Bronze
s1547,3.0,2.8000000000000003,3.5,0.0,3.0,Bronze
s1548,2.3333333333333335,2.1999999999999997,2.25,0.0,2.3333333333333335,Bronze
s1549,0.0,0.0,0.0,0.0,0.0,Bronze
s155,3.9615384615384626,4.157894736842106,3.75,4.5,3.9615384615384626,Platinum
s1550,3.45,3.45,0.0,0.0,3.45,Bronze
s1551,3.75,3.75,0.0,0.0,3.75,Bronze
s1552,1.5,1.5,0.0,0.0,1.5,Bronze
s1553,3.7222222222222223,3.6875,4.0,0.0,3.7222222222222223,Silver
s1554,2.25,2.25,0.0,0.0,2.25,Bronze
s1555,3.125,3.125,3.0,0.0,3.125,Bronze
s1556,3.5,3.5,0.0,0.0,3.5,Bronze
s1557,1.714285714285714,1.714285714285714,0.0,0.0,1.714285714285714,Bronze
s1558,2.75,2.75,0.0,0.0,2.75,Bronze
s1559,2.4285714285714284,2.4285714285714284,1.5,0.0,2.4285714285714284,Bronze
s156,3.318181818181819,3.368421052631577,3.5,2.0,3.318181818181819,Silver
s1560,2.7,2.7,0.0,0.0,2.7,Bronze
s1561,3.5,3.5,0.0,0.0,3.5,Bronze
s1562,3.25,3.25,0.0,0.0,3.25,Bronze
s1563,3.0,2.928571428571428,2.0,0.0,3.0,Bronze
s1564,3.3125,3.3125,0.0,0.0,3.3125,Bronze
s1565,2.5833333333333335,2.6,2.0,0.0,2.5833333333333335,Bronze
s1566,3.3,3.3,0.0,0.0,3.3,Bronze
s1567,4.25,4.25,0.0,0.0,4.25,Bronze
s1568,1.75,1.75,0.0,0.0,1.75,Bronze
s1569,3.25,3.25,0.0,0.0,3.25,Bronze
s157,3.810344827586207,3.9375,3.75,4.5,3.810344827586207,Platinum
s1570,3.8,3.8,0.0,0.0,3.8,Bronze
s1571,0.0,0.0,0.0,0.0,0.0,Bronze
s1572,3.125,3.125,3.0,0.0,3.125,Bronze
s1573,2.5714285714285716,2.5833333333333335,2.0,0.0,2.5714285714285716,Bronze
s1574,3.1875,3.1875,2.5,0.0,3.1875,Bronze
s1575,3.5,3.5,0.0,0.0,3.5,Bronze
s1576,3.75,3.75,0.0,0.0,3.75,Bronze
s1577,3.0,3.0,0.0,0.0,3.0,Bronze
s1578,3.0,3.0,0.0,0.0,3.0,Bronze
s1579,3.25,3.25,3.0,0.0,3.25,Bronze
s158,2.6176470588235294,2.5769230769230775,2.8333333333333335,2.5,2.6176470588235294,Bronze
s1580,4.125,4.181818181818181,3.25,0.0,4.125,Silver
s1581,2.5,2.5,2.0,0.0,2.5,Bronze
s1582,3.0833333333333335,3.0833333333333335,2.5,0.0,3.0833333333333335,Bronze
s1583,4.25,4.25,0.0,0.0,4.25,Bronze
s1584,3.3,3.2777777777777777,3.5,0.0,3.3,Bronze
s1585,3.5833333333333335,3.5833333333333335,0.0,0.0,3.5833333333333335,Bronze
s1587,3.7777777777777777,3.7777777777777777,3.5,0.0,3.7777777777777777,Silver
s1588,4.0,4.0,0.0,0.0,4.0,Bronze
s1589,4.166666666666667,4.166666666666667,3.5,0.0,4.166666666666667,Silver
s1590,3.25,3.25,0.0,0.0,3.25,Bronze
s1591,3.5,3.5,0.0,0.0,3.5,Bronze
s1593,3.875,4.0,0.0,0.0,3.875,Bronze
s1594,2.5,2.5,1.5,0.0,2.5,Bronze
s1595,4.0,4.0,0.0,0.0,4.0,Bronze
s1597,4.0,4.0,0.0,0.0,4.0,Bronze
s1598,4.0,4.0,0.0,0.0,4.0,Bronze
s1599,2.0,2.0,1.0,0.0,2.0,Bronze
s16,3.6,3.6,0.0,0.0,3.6,Bronze
s160,3.2173913043478275,3.25,0.0,2.5,3.2173913043478275,Bronze
s1600,2.6666666666666665,2.5,0.0,3.0,2.6666666666666665,Bronze
s1601,2.9545454545454537,2.944444444444444,3.0,3.0,2.9545454545454537,Silver
s1602,4.0625,4.0,4.5,4.0,4.0625,Platinum
s1603,3.3999999999999995,3.375,3.5,3.5,3.3999999999999995,Silver
s1604,2.5,2.5,0.0,0.0,2.5,Bronze
s1605,2.6499999999999995,2.5,3.0,3.0,2.6499999999999995,Silver
s1606,3.0625,3.071428571428572,3.0,0.0,3.0625,Bronze
s1607,3.636363636363636,3.5,4.0,4.5,3.636363636363636,Gold
s1608,1.5,1.0,0.0,2.5,1.5,Bronze
s1609,2.75,2.6666666666666665,3.0,3.0,2.75,Silver
s161,4.0,4.0,4.0,3.5,4.0,Gold
s1610,3.363636363636364,3.222222222222222,4.0,4.0,3.363636363636364,Silver
s1611,3.615384615384615,3.5,4.25,3.5,3.615384615384615,Silver
s1612,2.9375,3.166666666666667,3.5,1.0,2.9375,Silver
s1613,2.3636363636363638,2.125,3.0,3.0,2.3636363636363638,Bronze
s1614,2.9375,2.5,3.5,4.0,2.9375,Silver
s1615,2.9499999999999997,2.8125,3.0,4.0,2.9499999999999997,Silver
s1616,2.833333333333333,2.5714285714285716,3.5,4.0,2.833333333333333,Silver
s1617,2.8500000000000005,2.8125,3.5,2.5,2.8500000000000005,Silver
s1618,2.0714285714285716,2.1,3.0,1.0,2.0714285714285716,Bronze
s1619,3.0,3.083333333333333,3.5,2.0,3.0,Silver
s162,1.6999999999999997,1.6666666666666672,1.5,2.5,1.6999999999999997,Bronze
s1620,1.2777777777777777,1.2777777777777777,1.0,0.0,1.2777777777777777,Bronze
s1621,2.25,2.375,1.0,3.0,2.25,Bronze
s1622,0.0,0.0,0.0,0.0,0.0,Bronze
s1623,4.142857142857143,4.25,3.75,4.5,4.142857142857143,Platinum
s1625,3.142857142857143,3.1000000000000005,3.0,3.5,3.142857142857143,Silver
s1626,1.0,1.0,0.0,0.0,1.0,Bronze
s1627,3.214285714285715,3.1999999999999997,2.5,4.0,3.214285714285715,Silver
s1628,2.0625,2.0,1.0,3.5,2.0625,Bronze
s1629,2.6666666666666665,2.6666666666666665,0.0,0.0,2.6666666666666665,Bronze
s163,2.5,2.692307692307693,1.25,2.5,2.5,Bronze
s1630,3.8,3.7857142857142856,3.5,4.5,3.8,Platinum
s1631,3.5,3.3999999999999995,3.0,4.5,3.5,Silver
s1632,3.0625,3.0625,0.0,0.0,3.0625,Bronze
s1633,2.0,2.0,0.0,0.0,2.0,Bronze
s1634,3.1875,3.416666666666667,3.0,2.0,3.1875,Silver
s1635,3.888888888888889,4.083333333333333,3.0,4.5,3.888888888888889,Platinum
s1636,3.75,3.6999999999999997,4.0,0.0,3.75,Silver
s1637,3.125,3.142857142857143,0.0,3.0,3.125,Bronze
s1638,3.071428571428572,3.1999999999999997,2.5,3.0,3.071428571428572,Bronze
s1639,3.5833333333333335,3.625,3.5,3.5,3.5833333333333335,Gold
s164,3.3823529411764706,3.3125,3.25,3.5,3.3823529411764706,Silver
s1640,3.5,3.5,0.0,3.5,3.5,Bronze
s1641,3.6875,3.714285714285715,3.5,0.0,3.6875,Silver
s1642,2.8333333333333335,2.8333333333333335,0.0,0.0,2.8333333333333335,Bronze
s1643,3.8333333333333335,3.9,3.5,0.0,3.8333333333333335,Silver
s1644,2.9166666666666665,2.9166666666666665,0.0,0.0,2.9166666666666665,Bronze
s1645,2.8,2.625,3.5,0.0,2.8,Bronze
s1646,3.6666666666666665,3.5,4.5,0.0,3.6666666666666665,Silver
s1647,3.4,3.4,0.0,0.0,3.4,Bronze
s1648,2.4166666666666665,2.4166666666666665,0.0,0.0,2.4166666666666665,Bronze
s1649,3.9166666666666665,3.8000000000000003,4.5,0.0,3.9166666666666665,Silver
s165,2.652173913043477,2.5555555555555567,0.0,3.5,2.652173913043477,Bronze
s1650,2.5833333333333335,2.5833333333333335,0.0,0.0,2.5833333333333335,Bronze
s1651,3.0,3.0,3.0,0.0,3.0,Bronze
s1652,3.5,3.375,4.0,0.0,3.5,Silver
s1653,3.4166666666666665,3.4166666666666665,0.0,0.0,3.4166666666666665,Bronze
s1654,3.0833333333333335,3.1999999999999997,2.5,0.0,3.0833333333333335,Bronze
s1655,3.3333333333333335,3.3333333333333335,0.0,0.0,3.3333333333333335,Bronze
s1656,3.3333333333333335,3.3000000000000003,3.5,0.0,3.3333333333333335,Bronze
s1657,3.125,3.3333333333333335,2.5,0.0,3.125,Bronze
s1658,2.6666666666666665,3.1666666666666665,3.0,0.0,2.6666666666666665,Bronze
s1659,2.5833333333333335,3.1666666666666665,0.0,0.0,2.5833333333333335,Bronze
s166,3.3888888888888875,3.1538461538461537,3.0,3.5,3.3888888888888875,Silver
s1660,2.6666666666666665,2.25,0.0,0.0,2.6666666666666665,Bronze
s1661,2.8333333333333335,3.0,3.0,0.0,2.8333333333333335,Bronze
s1662,3.1666666666666665,2.5,3.5,0.0,3.1666666666666665,Bronze
s1663,3.8,3.875,0.0,0.0,3.8,Bronze
s1664,3.0,0.0,0.0,0.0,3.0,Bronze
s1665,3.5,3.5,0.0,0.0,3.5,Bronze
s1666,2.5,0.0,0.0,0.0,2.5,Bronze
s1667,2.0,1.25,3.5,0.0,2.0,Bronze
s1668,2.5,2.375,3.0,0.0,2.5,Bronze
s1669,3.5,0.0,3.5,0.0,3.5,Bronze
s167,3.8043478260869548,3.916666666666667,3.25,4.0,3.8043478260869548,Platinum
s1670,3.0,0.0,3.0,0.0,3.0,Bronze
s1671,4.375,4.375,0.0,0.0,4.375,Bronze
s1672,1.5,1.5,0.0,0.0,1.5,Bronze
s1673,3.0,3.0,0.0,0.0,3.0,Bronze
s1674,4.5,4.5,0.0,0.0,4.5,Bronze
s1675,2.75,3.0,0.0,2.5,2.75,Bronze
s1676,3.428571428571428,3.416666666666667,0.0,3.5,3.428571428571428,Bronze
s1677,4.42857142857143,4.416666666666667,0.0,4.5,4.42857142857143,Platinum
s1678,2.75,3.0,0.0,2.5,2.75,Bronze
s1679,3.785714285714285,3.916666666666667,0.0,3.0,3.785714285714285,Bronze
s168,3.5,3.5,0.0,0.0,3.5,Bronze
s1680,3.75,3.6,0.0,4.5,3.75,Bronze
s1681,3.0,3.0,0.0,3.0,3.0,Bronze
s1682,4.0,4.166666666666667,0.0,3.5,4.0,Bronze
s1683,4.357142857142857,4.5,0.0,3.5,4.357142857142857,Bronze
s1684,3.25,3.1999999999999997,0.0,3.5,3.25,Bronze
s1685,4.25,4.5,0.0,4.0,4.25,Platinum
s1686,1.5,0.8333333333333334,0.0,3.5,1.5,Bronze
s1687,2.75,3.0,0.0,2.5,2.75,Bronze
s1688,1.5,2.0,0.0,0.0,1.5,Bronze
s1689,3.5,3.5,0.0,3.5,3.5,Bronze
s169,3.3250000000000015,3.21875,3.5,4.0,3.3250000000000015,Silver
s1690,4.142857142857143,4.25,0.0,3.5,4.142857142857143,Bronze
s1691,1.6666666666666667,1.5,0.0,2.5,1.6666666666666667,Bronze
s1692,3.1666666666666665,3.1,0.0,3.5,3.1666666666666665,Bronze
s1693,4.5,4.5,0.0,4.5,4.5,Platinum
s1694,3.1666666666666665,3.3000000000000003,0.0,2.5,3.1666666666666665,Bronze
s1695,3.5,4.5,0.0,2.5,3.5,Bronze
s1696,4.25,4.0,0.0,4.5,4.25,Bronze
s1697,2.5,0.0,0.0,2.5,2.5,Bronze
s1698,2.875,2.6666666666666665,0.0,3.5,2.875,Bronze
s1699,3.928571428571428,3.833333333333333,0.0,4.5,3.928571428571428,Bronze
s170,2.6956521739130452,2.736842105263158,2.5,4.0,2.6956521739130452,Bronze
s1700,3.785714285714285,3.666666666666667,0.0,4.5,3.785714285714285,Bronze
s1701,3.5,3.3000000000000003,0.0,4.5,3.5,Bronze
s1702,3.5833333333333335,3.6999999999999997,0.0,3.0,3.5833333333333335,Bronze
s1703,3.25,3.0,0.0,3.5,3.25,Bronze
s1704,3.25,3.1999999999999997,0.0,3.5,3.25,Bronze
s1705,3.5,3.5,0.0,3.5,3.5,Bronze
s1706,1.0,0.75,0.0,2.5,1.0,Bronze
s1707,3.0,3.0,0.0,3.0,3.0,Bronze
s1708,2.75,2.5,0.0,3.5,2.75,Bronze
s1709,2.75,3.0,0.0,2.5,2.75,Bronze
s171,3.9523809523809503,3.8823529411764692,3.5,4.5,3.9523809523809503,Platinum
s1710,2.5833333333333335,2.6,0.0,2.5,2.5833333333333335,Bronze
s1711,3.571428571428572,3.583333333333333,0.0,3.5,3.571428571428572,Bronze
s1712,2.4,2.375,0.0,2.5,2.4,Bronze
s1713,3.1666666666666665,3.1,0.0,3.5,3.1666666666666665,Bronze
s1714,4.0,4.1000000000000005,0.0,3.5,4.0,Bronze
s1715,3.75,3.6999999999999997,0.0,4.0,3.75,Bronze
s1716,4.333333333333333,4.5,0.0,3.5,4.333333333333333,Bronze
s1717,2.625,2.5,0.0,3.0,2.625,Bronze
s1718,4.25,4.0,0.0,4.5,4.25,Bronze
s1719,2.75,2.5,0.0,3.5,2.75,Bronze
s172,3.125,3.0,0.0,3.5,3.125,Bronze
s1720,3.1,3.125,0.0,3.0,3.1,Bronze
s1721,3.3333333333333335,3.5,0.0,2.5,3.3333333333333335,Bronze
s1722,3.0833333333333335,3.0,0.0,3.5,3.0833333333333335,Bronze
s1723,3.25,3.1666666666666665,0.0,3.5,3.25,Bronze
s1724,3.0833333333333335,3.0,0.0,3.5,3.0833333333333335,Bronze
s1725,1.6,1.25,0.0,3.0,1.6,Bronze
s1726,2.75,3.0,0.0,2.5,2.75,Bronze
s1727,3.1666666666666665,3.3000000000000003,0.0,2.5,3.1666666666666665,Bronze
s1728,3.8333333333333335,3.9,0.0,3.5,3.8333333333333335,Bronze
s1729,2.9166666666666665,3.0,0.0,2.5,2.9166666666666665,Bronze
s173,3.1304347826086962,3.289473684210526,2.5,3.5,3.1304347826086962,Bronze
s1730,3.5833333333333335,3.4,0.0,4.5,3.5833333333333335,Bronze
s1731,1.75,3.5,0.0,0.0,1.75,Bronze
s1732,3.75,3.8000000000000003,0.0,3.5,3.75,Bronze
s1733,4.0,4.1000000000000005,0.0,3.5,4.0,Bronze
s1734,0.0,0.0,0.0,0.0,0.0,Bronze
s1735,2.6666666666666665,2.25,0.0,3.5,2.6666666666666665,Bronze
s1736,1.4166666666666667,1.2,0.0,2.5,1.4166666666666667,Bronze
s1737,2.642857142857143,2.3333333333333335,0.0,4.5,2.642857142857143,Bronze
s1738,3.5,3.5,0.0,3.5,3.5,Bronze
s1739,3.1666666666666665,3.0,0.0,4.0,3.1666666666666665,Bronze
s174,3.3148148148148144,3.431818181818182,2.3333333333333344,3.5,3.3148148148148144,Bronze
s1740,3.0833333333333335,3.0,0.0,3.5,3.0833333333333335,Bronze
s1741,3.75,4.0,0.0,3.0,3.75,Bronze
s1742,3.8333333333333335,3.6999999999999997,0.0,4.5,3.8333333333333335,Bronze
s1743,4.5,4.5,0.0,4.5,4.5,Platinum
s1744,2.6666666666666665,2.5,0.0,3.5,2.6666666666666665,Bronze
s1745,3.25,3.4,0.0,2.5,3.25,Bronze
s1746,3.5,3.5,0.0,3.5,3.5,Bronze
s1747,2.8333333333333335,2.6999999999999997,0.0,3.5,2.8333333333333335,Bronze
s1748,3.0,3.5,0.0,2.5,3.0,Bronze
s1749,4.25,4.0,0.0,4.5,4.25,Bronze
s175,3.7916666666666674,3.8333333333333326,4.5,4.0,3.7916666666666674,Platinum
s1750,4.0,4.5,0.0,3.5,4.0,Bronze
s1751,2.75,3.0,0.0,2.5,2.75,Bronze
s1752,3.4166666666666665,3.5,0.0,3.0,3.4166666666666665,Bronze
s1754,2.75,3.0,0.0,2.5,2.75,Bronze
s1755,3.25,3.1999999999999997,0.0,3.5,3.25,Bronze
s1756,3.5,3.5,0.0,3.5,3.5,Bronze
s1757,3.5,4.5,0.0,2.5,3.5,Bronze
s1758,3.0,3.5,0.0,2.5,3.0,Bronze
s1759,3.142857142857143,3.083333333333333,0.0,3.5,3.142857142857143,Bronze
s176,0.0,0.0,0.0,0.0,0.0,Bronze
s1760,3.25,4.0,0.0,2.5,3.25,Bronze
s1761,4.0,3.5,0.0,4.5,4.0,Bronze
s1762,2.1666666666666665,3.25,0.0,0.0,2.1666666666666665,Bronze
s1763,3.8333333333333335,3.9,0.0,3.5,3.8333333333333335,Bronze
s1764,3.5,3.3000000000000003,0.0,4.5,3.5,Bronze
s1765,3.0,3.5,0.0,2.5,3.0,Bronze
s1766,2.0,0.0,0.0,2.0,2.0,Bronze
s1767,3.4,3.375,0.0,3.5,3.4,Bronze
s1768,2.8333333333333335,2.6999999999999997,0.0,3.5,2.8333333333333335,Bronze
s1769,3.0,4.0,0.0,0.0,3.0,Bronze
s177,2.8999999999999995,3.375,2.5,2.5,2.8999999999999995,Bronze
s1770,4.0,4.5,0.0,3.5,4.0,Bronze
s1771,2.5,0.0,0.0,2.5,2.5,Bronze
s1772,0.7857142857142857,0.5,0.0,2.5,0.7857142857142857,Bronze
s1773,3.0833333333333335,3.0,0.0,3.5,3.0833333333333335,Bronze
s1774,2.625,2.6666666666666665,0.0,2.5,2.625,Bronze
s1775,3.5,3.6,0.0,3.0,3.5,Bronze
s1776,0.4285714285714285,0.5,0.0,0.0,0.4285714285714285,Bronze
s1777,3.0,3.5,0.0,2.5,3.0,Bronze
s1778,3.0,3.0,0.0,3.0,3.0,Bronze
s1779,2.75,2.8000000000000003,0.0,2.5,2.75,Bronze
s178,2.478260869565218,2.5526315789473695,2.0,2.5,2.478260869565218,Bronze
s1780,3.0,3.0,0.0,0.0,3.0,Bronze
s1781,3.1666666666666665,3.25,0.0,3.0,3.1666666666666665,Bronze
s1782,3.4166666666666665,3.4,0.0,3.5,3.4166666666666665,Bronze
s1783,2.9166666666666665,2.6999999999999997,0.0,4.0,2.9166666666666665,Bronze
s1784,3.5,4.5,0.0,2.5,3.5,Bronze
s1785,2.75,2.6,0.0,3.5,2.75,Bronze
s1786,4.25,4.5,0.0,4.0,4.25,Platinum
s1787,3.375,3.3333333333333335,0.0,3.5,3.375,Bronze
s1788,3.25,3.5,0.0,3.0,3.25,Bronze
s1789,3.75,3.6999999999999997,0.0,4.0,3.75,Bronze
s179,3.5,3.5714285714285707,3.0,3.5,3.5,Gold
s1790,3.125,3.0,0.0,3.5,3.125,Bronze
s1791,3.571428571428572,3.5,0.0,4.0,3.571428571428572,Bronze
s1792,3.75,3.5,0.0,4.5,3.75,Bronze
s1793,3.3333333333333335,3.4,0.0,3.0,3.3333333333333335,Bronze
s1794,2.625,2.5,0.0,3.0,2.625,Bronze
s1795,3.3,3.25,0.0,3.5,3.3,Bronze
s1796,4.166666666666667,4.1000000000000005,0.0,4.5,4.166666666666667,Bronze
s1797,2.625,2.5,0.0,3.0,2.625,Bronze
s1798,2.5,2.357142857142857,0.0,3.5,2.5,Bronze
s1799,3.625,3.6666666666666665,0.0,3.5,3.625,Bronze
s18,0.0,0.0,0.0,0.0,0.0,Bronze
s180,2.5799999999999987,2.522727272727273,2.75,3.5,2.5799999999999987,Bronze
s1800,3.5,3.3000000000000003,0.0,4.5,3.5,Bronze
s1801,3.3,3.1666666666666665,0.0,3.5,3.3,Bronze
s1802,3.6666666666666665,3.5,3.5,4.0,3.6666666666666665,Gold
s1803,3.8333333333333335,4.0,3.0,3.5,3.8333333333333335,Gold
s1804,3.0,3.5,0.0,2.5,3.0,Bronze
s1805,1.6,1.5,1.0,2.5,1.6,Bronze
s1806,2.8333333333333335,3.1666666666666665,2.0,2.0,2.8333333333333335,Bronze
s1807,2.0833333333333335,2.3333333333333335,1.0,2.0,2.0833333333333335,Bronze
s1808,1.0,0.0,0.0,2.0,1.0,Bronze
s1809,2.0,0.0,0.0,2.0,2.0,Bronze
s181,2.71875,2.8846153846153846,1.75,2.5,2.71875,Bronze
s1810,2.9166666666666665,2.8333333333333335,4.0,2.5,2.9166666666666665,Silver
s1811,2.285714285714285,2.3000000000000003,0.0,2.0,2.285714285714285,Bronze
s1812,3.0625,3.1999999999999997,2.5,2.0,3.0625,Bronze
s1813,2.6666666666666665,2.75,0.0,2.5,2.6666666666666665,Bronze
s1814,4.07142857142857,4.0,4.0,4.0,4.07142857142857,Platinum
s1815,3.5,3.6666666666666665,3.5,3.0,3.5,Silver
s1816,2.75,3.0,0.0,2.5,2.75,Bronze
s1817,2.9,2.8333333333333335,2.5,3.5,2.9,Bronze
s1818,2.8333333333333335,3.0,2.0,2.5,2.8333333333333335,Bronze
s1819,3.3333333333333335,3.5,3.5,3.5,3.3333333333333335,Silver
s182,1.1666666666666667,1.75,0.0,0.0,1.1666666666666667,Bronze
s1820,3.3,3.1666666666666665,4.0,3.0,3.3,Silver
s1821,2.4285714285714284,2.625,1.5,2.5,2.4285714285714284,Bronze
s1822,3.25,3.5,0.0,3.0,3.25,Bronze
s1823,3.1,2.5,3.5,4.5,3.1,Silver
s1824,3.5,3.6000000000000005,3.5,3.0,3.5,Silver
s1825,3.25,3.1666666666666665,3.0,3.5,3.25,Silver
s1826,3.2,3.0,0.0,2.5,3.2,Bronze
s1827,3.5,3.3333333333333335,3.0,4.5,3.5,Silver
s1828,3.6,3.3333333333333335,3.5,4.5,3.6,Gold
s1829,3.7,4.166666666666667,3.0,3.0,3.7,Platinum
s183,3.7142857142857135,3.7058823529411753,3.0,4.0,3.7142857142857135,Gold
s1830,3.357142857142857,3.6000000000000005,2.5,3.0,3.357142857142857,Silver
s1831,2.3,2.6666666666666665,1.0,0.0,2.3,Bronze
s1832,4.1,4.0,4.5,4.0,4.1,Platinum
s1833,4.5,4.5,0.0,0.0,4.5,Bronze
s1834,3.0,3.0,0.0,0.0,3.0,Bronze
s1835,3.25,3.1666666666666665,3.5,0.0,3.25,Bronze
s1836,3.375,3.3333333333333335,3.5,0.0,3.375,Bronze
s1837,4.5,4.5,0.0,0.0,4.5,Bronze
s1838,3.0,0.0,3.0,0.0,3.0,Bronze
s1839,3.5,3.5,0.0,0.0,3.5,Bronze
s184,2.2400000000000015,2.394736842105262,1.625,4.0,2.2400000000000015,Bronze
s1840,3.0,3.0,3.0,0.0,3.0,Bronze
s1841,2.75,2.5,3.5,0.0,2.75,Bronze
s1842,3.6666666666666665,3.6666666666666665,0.0,0.0,3.6666666666666665,Bronze
s1843,3.0,0.0,3.0,0.0,3.0,Bronze
s1844,3.25,3.1666666666666665,3.5,0.0,3.25,Bronze
s1845,3.3333333333333335,3.25,3.5,0.0,3.3333333333333335,Bronze
s1846,3.125,3.0,3.5,0.0,3.125,Bronze
s1847,3.8,3.875,3.5,0.0,3.8,Silver
s1848,3.0,3.0,3.0,0.0,3.0,Bronze
s1849,2.8,2.625,3.5,0.0,2.8,Bronze
s185,3.7000000000000015,3.7941176470588247,2.5,3.5,3.7000000000000015,Gold
s1850,3.625,3.6666666666666665,3.5,0.0,3.625,Silver
s1851,3.875,3.8333333333333335,4.0,0.0,3.875,Silver
s1852,2.3333333333333335,2.25,2.5,0.0,2.3333333333333335,Bronze
s1853,4.25,4.166666666666667,4.5,0.0,4.25,Silver
s1854,3.6,3.375,4.5,0.0,3.6,Silver
s1855,0.0,0.0,0.0,0.0,0.0,Bronze
s1856,3.4,3.25,4.0,0.0,3.4,Silver
s1857,3.0,3.0,0.0,0.0,3.0,Bronze
s1858,4.0,4.0,0.0,0.0,4.0,Bronze
s1859,3.75,3.75,0.0,0.0,3.75,Bronze
s186,2.2884615384615397,2.2307692307692317,1.6666666666666665,2.0,2.2884615384615397,Bronze
s1860,3.0,2.8333333333333335,3.5,0.0,3.0,Bronze
s1861,3.7,3.75,3.5,0.0,3.7,Silver
s1862,3.75,3.75,0.0,0.0,3.75,Bronze
s1863,4.4,4.375,4.5,0.0,4.4,Silver
s1864,2.9,2.875,3.0,0.0,2.9,Bronze
s1865,3.5,3.5,0.0,0.0,3.5,Bronze
s1866,3.7,3.75,3.5,0.0,3.7,Silver
s1867,3.625,3.3333333333333335,4.5,0.0,3.625,Silver
s1868,3.0,3.0,0.0,0.0,3.0,Bronze
s1869,3.0,3.0,0.0,0.0,3.0,Bronze
s187,2.478260869565218,2.524999999999999,2.0,2.5,2.478260869565218,Bronze
s1870,3.0,3.0,0.0,0.0,3.0,Bronze
s1871,3.5,3.5,0.0,0.0,3.5,Bronze
s1872,3.5,0.0,3.5,0.0,3.5,Bronze
s1873,3.875,3.8333333333333335,4.0,0.0,3.875,Silver
s1874,3.0,3.0,0.0,0.0,3.0,Bronze
s1875,0.0,0.0,0.0,0.0,0.0,Bronze
s1876,3.6,3.75,3.0,0.0,3.6,Bronze
s1877,3.6,3.75,3.0,0.0,3.6,Bronze
s1878,4.3,4.25,4.5,0.0,4.3,Silver
s1879,3.75,3.6666666666666665,4.0,0.0,3.75,Silver
s188,2.7903225806451624,2.9375,3.0,4.0,2.7903225806451624,Silver
s1880,2.625,2.3333333333333335,3.5,0.0,2.625,Bronze
s1881,3.375,3.5,3.0,0.0,3.375,Bronze
s1882,3.5,3.1666666666666665,4.5,0.0,3.5,Silver
s1883,2.875,2.6666666666666665,3.5,0.0,2.875,Bronze
s1884,4.0,4.0,0.0,0.0,4.0,Bronze
s1885,2.5,0.0,2.5,0.0,2.5,Bronze
s1886,2.5,2.5,0.0,0.0,2.5,Bronze
s1887,2.375,2.1666666666666665,3.0,0.0,2.375,Bronze
s1888,3.0,3.0,0.0,0.0,3.0,Bronze
s1889,3.7,3.625,4.0,0.0,3.7,Silver
s189,3.909090909090908,3.8684210526315765,4.25,4.0,3.909090909090908,Platinum
s1890,3.5,3.5,3.5,0.0,3.5,Silver
s1891,2.5,0.0,0.0,2.5,2.5,Bronze
s1892,4.42857142857143,4.3999999999999995,4.5,4.5,4.42857142857143,Dia
s1893,3.5,3.5,3.5,3.5,3.5,Gold
s1894,4.357142857142857,4.3,4.5,4.5,4.357142857142857,Challenger
s1895,3.428571428571428,3.3999999999999995,3.5,3.5,3.428571428571428,Silver
s1896,4.0,4.0,4.5,3.5,4.0,Platinum
s1897,3.857142857142857,3.8000000000000003,3.5,4.5,3.857142857142857,Platinum
s1898,2.5,0.0,0.0,2.5,2.5,Bronze
s1899,4.07142857142857,4.1000000000000005,3.5,4.5,4.07142857142857,Platinum
s19,2.5,2.5,0.0,0.0,2.5,Bronze
s190,2.916666666666666,2.90625,3.0,3.0,2.916666666666666,Silver
s1900,2.75,3.0,0.0,2.5,2.75,Bronze
s1901,3.285714285714285,3.3999999999999995,2.5,3.5,3.285714285714285,Silver
